"date_report","province","c_daily","c_cum","d_daily","d_cum","r_cum","t_cum"
2020-05-13,"Newfoundland and Labrador",0,260,0,3,247,10152
2020-05-13,"Nova Scotia",4,1024,3,51,870,35628
2020-05-13,"Nunavut",0,0,0,0,0,881
2020-05-13,"NorthWest",0,5,0,0,5,1960
2020-05-13,"Ontario",357,22388,32,1870,15845,475058
2020-05-13,"Prince Edward Island",0,27,0,0,27,4301
2020-05-13,"Quebec",705,39930,89,3220,10470,296528
2020-05-13,"Repatriated",0,13,0,0,13,0
2020-05-13,"Saskatchewan",4,577,0,6,385,35189
2020-05-13,"Yukon",0,11,0,0,11,1112
2020-05-14,"Alberta",50,6457,1,121,5205,200218
2020-05-14,"British Columbia",15,2391,3,135,1885,116764
2020-05-14,"Manitoba",0,289,0,7,252,32244
2020-05-14,"New Brunswick",0,120,0,0,118,19307
2020-05-14,"Newfoundland and Labrador",0,260,0,3,248,10275
2020-05-14,"Nova Scotia",2,1026,0,51,909,36030
2020-05-14,"Nunavut",0,0,0,0,0,881
2020-05-14,"NorthWest",0,5,0,0,5,1977
2020-05-14,"Ontario",359,22747,31,1901,16204,492487
2020-05-14,"Prince Edward Island",0,27,0,0,27,4301
2020-05-14,"Quebec",793,40723,131,3351,10829,302929
2020-05-14,"Repatriated",0,13,0,0,13,0
2020-05-14,"Saskatchewan",5,582,0,6,398,35664
2020-05-14,"Yukon",0,11,0,0,11,1119
2020-05-15,"Alberta",57,6514,4,125,5317,204723
2020-05-15,"British Columbia",15,2406,5,140,1908,118335
2020-05-15,"Manitoba",0,289,0,7,254,33045
2020-05-15,"New Brunswick",0,120,0,0,119,19713
2020-05-15,"Newfoundland and Labrador",0,260,0,3,248,10346
2020-05-15,"Nova Scotia",8,1034,4,55,918,36409
2020-05-15,"Nunavut",0,0,0,0,0,907
2020-05-15,"NorthWest",0,5,0,0,5,1989
2020-05-15,"Ontario",393,23140,24,1925,16641,510841
2020-05-15,"Prince Edward Island",0,27,0,0,27,4556
2020-05-15,"Quebec",697,41420,50,3401,11039,310868
2020-05-15,"Repatriated",0,13,0,0,13,0
2020-05-15,"Saskatchewan",8,590,0,6,408,36086
2020-05-15,"Yukon",0,11,0,0,11,1124
2020-05-16,"Alberta",72,6586,1,126,5377,209317
2020-05-16,"British Columbia",21,2427,1,141,1932,118335
2020-05-16,"Manitoba",0,289,0,7,257,33953
2020-05-16,"New Brunswick",0,120,0,0,120,20032
2020-05-16,"Newfoundland and Labrador",0,260,0,3,249,10525
2020-05-16,"Nova Scotia",3,1037,0,55,930,36740
2020-05-16,"Nunavut",0,0,0,0,0,907
2020-05-16,"NorthWest",0,5,0,0,5,2006
2020-05-16,"Ontario",373,23513,34,1959,17020,528609
2020-05-16,"Prince Edward Island",0,27,0,0,27,4556
2020-05-16,"Quebec",763,42183,82,3483,11458,319472
2020-05-16,"Repatriated",0,13,0,0,13,0
2020-05-16,"Saskatchewan",1,591,0,6,433,36817
2020-05-16,"Yukon",0,11,0,0,11,1124
2020-05-17,"Alberta",57,6643,1,127,5453,213078
2020-05-17,"British Columbia",0,2427,0,141,1932,118335
2020-05-17,"Manitoba",0,289,0,7,257,34715
2020-05-17,"New Brunswick",0,120,0,0,120,20317
2020-05-17,"Newfoundland and Labrador",0,260,0,3,249,10623
2020-05-17,"Nova Scotia",3,1040,0,55,938,37010
2020-05-17,"Nunavut",0,0,0,0,0,907
2020-05-17,"NorthWest",0,5,0,0,5,2022
2020-05-17,"Ontario",330,23843,23,1982,17360,544826
2020-05-17,"Prince Edward Island",0,27,0,0,27,4556
2020-05-17,"Quebec",735,42918,79,3562,11754,327782
2020-05-17,"Repatriated",0,13,0,0,13,0
2020-05-17,"Saskatchewan",1,592,0,6,444,37403
2020-05-17,"Yukon",0,11,0,0,11,1124
2020-05-18,"Alberta",39,6682,1,128,5519,216536
2020-05-18,"British Columbia",16,2443,2,143,1966,118335
2020-05-18,"Manitoba",1,290,0,7,257,35200
2020-05-18,"New Brunswick",0,120,0,0,120,20563
2020-05-18,"Newfoundland and Labrador",0,260,0,3,249,10676
2020-05-18,"Nova Scotia",3,1043,0,55,946,37306
2020-05-18,"Nunavut",0,0,0,0,0,948
2020-05-18,"NorthWest",0,5,0,0,5,2034
2020-05-18,"Ontario",308,24151,20,2002,17638,553981
2020-05-18,"Prince Edward Island",0,27,0,0,27,4556
2020-05-18,"Quebec",709,43627,34,3596,12045,335232
2020-05-18,"Repatriated",0,13,0,0,13,0
2020-05-18,"Saskatchewan",0,592,0,6,455,37697
2020-05-18,"Yukon",0,11,0,0,11,1124
2020-05-19,"Alberta",33,6715,0,128,5584,218964
2020-05-19,"British Columbia",2,2445,3,146,1975,125044
2020-05-19,"Manitoba",0,290,0,7,257,35578
2020-05-19,"New Brunswick",0,120,0,0,120,20791
2020-05-19,"Newfoundland and Labrador",0,260,0,3,250,10747
2020-05-19,"Nova Scotia",1,1044,1,56,956,37482
2020-05-19,"Nunavut",0,0,0,0,0,948
2020-05-19,"NorthWest",0,5,0,0,5,2034
2020-05-19,"Ontario",502,24653,15,2017,17898,559794
2020-05-19,"Prince Edward Island",0,27,0,0,27,4556
2020-05-19,"Quebec",570,44197,51,3647,12497,341102
2020-05-19,"Repatriated",0,13,0,0,13,0
2020-05-19,"Saskatchewan",7,599,0,6,470,38064
2020-05-19,"Yukon",0,11,0,0,11,1134
2020-05-20,"Alberta",19,6734,0,128,5637,221571
2020-05-20,"British Columbia",21,2466,3,149,2001,126236
2020-05-20,"Manitoba",0,290,0,7,260,35820
2020-05-20,"New Brunswick",0,120,0,0,120,21144
2020-05-20,"Newfoundland and Labrador",0,260,0,3,253,10841
2020-05-20,"Nova Scotia",1,1045,1,57,956,37701
2020-05-20,"Nunavut",0,0,0,0,0,948
2020-05-20,"NorthWest",0,5,0,0,5,2034
2020-05-20,"Ontario",439,25092,49,2066,18190,567176
2020-05-20,"Prince Edward Island",0,27,0,0,27,4556
2020-05-20,"Quebec",578,44775,71,3718,12822,346684
2020-05-20,"Repatriated",0,13,0,0,13,0
2020-05-20,"Saskatchewan",21,620,1,7,494,38332
2020-05-20,"Yukon",0,11,0,0,11,1141
2020-05-21,"Alberta",33,6767,4,132,5710,225588
2020-05-21,"British Columbia",12,2478,3,152,2020,127786
2020-05-21,"Manitoba",0,290,0,7,265,36402
2020-05-21,"New Brunswick",1,121,0,0,120,21474
2020-05-21,"Newfoundland and Labrador",0,260,0,3,253,10983
2020-05-21,"Nova Scotia",1,1046,1,58,959,38124
2020-05-21,"Nunavut",0,0,0,0,0,972
2020-05-21,"NorthWest",0,5,0,0,5,2048
2020-05-21,"Ontario",404,25496,24,2090,18509,577682
2020-05-21,"Prince Edward Island",0,27,0,0,27,4556
2020-05-21,"Quebec",720,45495,82,3800,13327,354172
2020-05-21,"Repatriated",0,13,0,0,13,0
2020-05-21,"Saskatchewan",2,622,0,7,509,38732
2020-05-21,"Yukon",0,11,0,0,11,1142
2020-05-22,"Alberta",32,6799,2,134,5801,228793
2020-05-22,"British Columbia",28,2506,3,155,2042,129942
2020-05-22,"Manitoba",2,292,0,7,267,37272
2020-05-22,"New Brunswick",0,121,0,0,120,21752
2020-05-22,"Newfoundland and Labrador",0,260,0,3,253,11105
2020-05-22,"Nova Scotia",1,1047,0,58,961,38453
2020-05-22,"Nunavut",0,0,0,0,0,972
2020-05-22,"NorthWest",0,5,0,0,5,2056
2020-05-22,"Ontario",497,25993,22,2112,18767,588958
2020-05-22,"Prince Edward Island",0,27,0,0,27,5366
2020-05-22,"Quebec",645,46140,65,3865,13819,361628
2020-05-22,"Repatriated",0,13,0,0,13,0
2020-05-22,"Saskatchewan",5,627,0,7,521,39072
2020-05-22,"Yukon",0,11,0,0,11,1145
2020-05-23,"Alberta",18,6817,1,135,5869,232774
2020-05-23,"British Columbia",10,2516,2,157,2057,129942
2020-05-23,"Manitoba",0,292,0,7,268,37870
2020-05-23,"New Brunswick",0,121,0,0,120,21989
2020-05-23,"Newfoundland and Labrador",0,260,0,3,254,11208
2020-05-23,"Nova Scotia",1,1048,0,58,969,38720
2020-05-23,"Nunavut",0,0,0,0,0,972
2020-05-23,"NorthWest",0,5,0,0,5,2056
2020-05-23,"Ontario",470,26463,27,2139,19146,599986
2020-05-23,"Prince Edward Island",0,27,0,0,27,5366
2020-05-23,"Quebec",698,46838,75,3940,14044,370820
2020-05-23,"Repatriated",0,13,0,0,13,0
2020-05-23,"Saskatchewan",3,630,0,7,535,39559
2020-05-23,"Yukon",0,11,0,0,11,1145
2020-05-24,"Alberta",42,6859,0,135,5924,236789
2020-05-24,"British Columbia",0,2516,0,157,2057,129942
2020-05-24,"Manitoba",0,292,0,7,268,38599
2020-05-24,"New Brunswick",0,121,0,0,120,22301
2020-05-24,"Newfoundland and Labrador",0,260,0,3,254,11287
2020-05-24,"Nova Scotia",1,1049,0,58,973,39105
2020-05-24,"Nunavut",0,0,0,0,0,972
2020-05-24,"NorthWest",0,5,0,0,5,2056
2020-05-24,"Ontario",338,26801,24,2163,19477,611369
2020-05-24,"Prince Edward Island",0,27,0,0,27,5366
2020-05-24,"Quebec",573,47411,44,3984,14331,380061
2020-05-24,"Repatriated",0,13,0,0,13,0
2020-05-24,"Saskatchewan",2,632,0,7,538,39925
2020-05-24,"Yukon",0,11,0,0,11,1145
2020-05-25,"Alberta",19,6878,3,138,5979,239799
2020-05-25,"British Columbia",13,2529,4,161,2102,135190
2020-05-25,"Manitoba",0,292,0,7,268,38962
2020-05-25,"New Brunswick",0,121,0,0,120,22572
2020-05-25,"Newfoundland and Labrador",0,260,0,3,254,11347
2020-05-25,"Nova Scotia",1,1050,0,58,974,39509
2020-05-25,"Nunavut",0,0,0,0,0,1010
2020-05-25,"NorthWest",0,5,0,0,5,2113
2020-05-25,"Ontario",419,27220,29,2192,19698,619539
2020-05-25,"Prince Edward Island",0,27,0,0,27,5366
2020-05-25,"Quebec",573,47984,85,4069,14654,389618
2020-05-25,"Repatriated",0,13,0,0,13,0
2020-05-25,"Saskatchewan",2,634,0,7,546,40304
2020-05-25,"Yukon",0,11,0,0,11,1145
2020-05-26,"Alberta",22,6900,1,139,6048,242781
2020-05-26,"British Columbia",11,2540,0,161,2122,136321
2020-05-26,"Manitoba",0,292,0,7,269,39321
2020-05-26,"New Brunswick",1,122,0,0,120,22920
2020-05-26,"Newfoundland and Labrador",0,260,0,3,255,11495
2020-05-26,"Nova Scotia",2,1052,1,59,976,40051
2020-05-26,"Nunavut",0,0,0,0,0,1010
2020-05-26,"NorthWest",0,5,0,0,5,2116
2020-05-26,"Ontario",326,27546,23,2215,19958,629414
2020-05-26,"Prince Edward Island",0,27,0,0,27,5732
2020-05-26,"Quebec",614,48598,70,4139,14999,395775
2020-05-26,"Repatriated",0,13,0,0,13,0
2020-05-26,"Saskatchewan",0,634,1,8,549,40509
2020-05-26,"Yukon",0,11,0,0,11,1159
2020-05-27,"Alberta",25,6925,2,141,6106,245949
2020-05-27,"British Columbia",8,2548,1,162,2144,138043
2020-05-27,"Manitoba",0,292,0,7,271,40466
2020-05-27,"New Brunswick",1,123,0,0,120,23296
2020-05-27,"Newfoundland and Labrador",0,260,0,3,255,11617
2020-05-27,"Nova Scotia",1,1053,0,59,975,40494
2020-05-27,"Nunavut",0,0,0,0,0,1044
2020-05-27,"NorthWest",0,5,0,0,5,2135
2020-05-27,"Ontario",318,27864,31,2246,20372,644547
2020-05-27,"Prince Edward Island",0,27,0,0,27,5732
2020-05-27,"Quebec",539,49137,89,4228,15319,402059
2020-05-27,"Repatriated",0,13,0,0,13,0
2020-05-27,"Saskatchewan",2,636,2,10,559,40969
2020-05-27,"Yukon",0,11,0,0,11,1163
2020-05-28,"Alberta",29,6954,2,143,6160,249705
2020-05-28,"British Columbia",9,2557,2,164,2153,140136
2020-05-28,"Manitoba",2,294,0,7,273,41191
2020-05-28,"New Brunswick",3,126,0,0,120,23693
2020-05-28,"Newfoundland and Labrador",1,261,0,3,255,11775
2020-05-28,"Nova Scotia",2,1055,0,59,977,41295
2020-05-28,"Nunavut",0,0,0,0,0,1044
2020-05-28,"NorthWest",0,5,0,0,5,2161
2020-05-28,"Ontario",383,28247,28,2274,20673,662162
2020-05-28,"Prince Edward Island",0,27,0,0,27,6150
2020-05-28,"Quebec",564,49701,74,4302,15618,409135
2020-05-28,"Repatriated",0,13,0,0,13,0
2020-05-28,"Saskatchewan",1,637,0,10,568,41605
2020-05-28,"Yukon",0,11,0,0,11,1172
2020-05-29,"Alberta",24,6978,0,143,6220,253459
2020-05-29,"British Columbia",4,2561,0,164,2170,141392
2020-05-29,"Manitoba",0,294,0,7,273,42306
2020-05-29,"New Brunswick",2,128,0,0,120,24169
2020-05-29,"Newfoundland and Labrador",0,261,0,3,255,11907
2020-05-29,"Nova Scotia",0,1055,0,59,978,41969
2020-05-29,"Nunavut",0,0,0,0,0,1070
2020-05-29,"NorthWest",0,5,0,0,5,2171
2020-05-29,"Ontario",371,28618,22,2296,20983,680687
2020-05-29,"Prince Edward Island",0,27,0,0,27,6264
2020-05-29,"Quebec",529,50230,61,4363,15908,417796
2020-05-29,"Repatriated",0,13,0,0,13,0
2020-05-29,"Saskatchewan",2,639,0,10,570,42114
2020-05-29,"Yukon",0,11,0,0,11,1176
2020-05-30,"Alberta",14,6992,0,143,6245,256227
2020-05-30,"British Columbia",11,2572,0,164,2181,141392
2020-05-30,"Manitoba",0,294,0,7,278,43008
2020-05-30,"New Brunswick",1,129,0,0,120,24867
2020-05-30,"Newfoundland and Labrador",0,261,0,3,255,12095
2020-05-30,"Nova Scotia",1,1056,1,60,978,42447
2020-05-30,"Nunavut",0,0,0,0,0,1070
2020-05-30,"NorthWest",0,5,0,0,5,2171
2020-05-30,"Ontario",327,28945,19,2315,21353,701327
2020-05-30,"Prince Edward Island",0,27,0,0,27,6264
2020-05-30,"Quebec",419,50649,76,4439,16070,428895
2020-05-30,"Repatriated",0,13,0,0,13,0
2020-05-30,"Saskatchewan",4,643,0,10,580,42674
2020-05-30,"Yukon",0,11,0,0,11,1176
2020-05-31,"Alberta",18,7010,0,143,6283,260365
2020-05-31,"British Columbia",0,2572,0,164,2181,145266
2020-05-31,"Manitoba",1,295,0,7,278,43886
2020-05-31,"New Brunswick",3,132,0,0,120,26172
2020-05-31,"Newfoundland and Labrador",0,261,0,3,255,12196
2020-05-31,"Nova Scotia",0,1056,0,60,981,43000
2020-05-31,"Nunavut",0,0,0,0,0,1070
2020-05-31,"NorthWest",0,5,0,0,5,2171
2020-05-31,"Ontario",372,29317,12,2327,21810,718341
2020-05-31,"Prince Edward Island",0,27,0,0,27,6264
2020-05-31,"Quebec",410,51059,202,4641,16346,436799
2020-05-31,"Repatriated",0,13,0,0,13,0
2020-05-31,"Saskatchewan",1,644,1,11,582,43284
2020-05-31,"Yukon",0,11,0,0,11,1176
2020-06-01,"Alberta",34,7044,0,143,6501,263074
2020-06-01,"British Columbia",24,2596,1,165,2207,146432
2020-06-01,"Manitoba",0,295,0,7,278,44692
2020-06-01,"New Brunswick",0,132,0,0,120,28462
2020-06-01,"Newfoundland and Labrador",0,261,0,3,255,12253
2020-06-01,"Nova Scotia",1,1057,0,60,984,43483
2020-06-01,"Nunavut",0,0,0,0,0,1103
2020-06-01,"NorthWest",0,5,0,0,5,2230
2020-06-01,"Ontario",464,29781,8,2335,22153,732720
2020-06-01,"Prince Edward Island",0,27,0,0,27,6627
2020-06-01,"Quebec",294,51353,20,4661,16597,444782
2020-06-01,"Repatriated",0,13,0,0,13,0
2020-06-01,"Saskatchewan",1,645,0,11,588,43657
2020-06-01,"Yukon",0,11,0,0,11,1186
2020-06-02,"Alberta",13,7057,0,143,6537,266301
2020-06-02,"British Columbia",4,2600,0,165,2229,147757
2020-06-02,"Manitoba",2,297,0,7,278,45099
2020-06-02,"New Brunswick",1,133,0,0,120,30666
2020-06-02,"Newfoundland and Labrador",0,261,0,3,256,12433
2020-06-02,"Nova Scotia",0,1057,0,60,992,43918
2020-06-02,"Nunavut",0,0,0,0,0,1103
2020-06-02,"NorthWest",0,5,0,0,5,2233
2020-06-02,"Ontario",413,30194,19,2354,22484,747964
2020-06-02,"Prince Edward Island",0,27,0,0,27,6740
2020-06-02,"Quebec",237,51590,52,4713,16803,450317
2020-06-02,"Repatriated",0,13,0,0,13,0
2020-06-02,"Saskatchewan",0,645,0,11,602,43932
2020-06-02,"Yukon",0,11,0,0,11,1192
2020-06-03,"Alberta",19,7076,2,145,6587,271298
2020-06-03,"British Columbia",21,2621,1,166,2243,149477
2020-06-03,"Manitoba",1,298,0,7,282,45802
2020-06-03,"New Brunswick",2,135,0,0,120,31791
2020-06-03,"Newfoundland and Labrador",0,261,0,3,256,12619
2020-06-03,"Nova Scotia",1,1058,0,60,993,44398
2020-06-03,"Nunavut",0,0,0,0,0,1112
2020-06-03,"NorthWest",0,5,0,0,5,2256
2020-06-03,"Ontario",352,30546,18,2372,22811,765501
2020-06-03,"Prince Edward Island",0,27,0,0,27,6870
2020-06-03,"Quebec",292,51882,81,4794,17098,456561
2020-06-03,"Repatriated",0,13,0,0,13,0
2020-06-03,"Saskatchewan",1,646,0,11,602,44372
2020-06-03,"Yukon",0,11,0,0,11,1196
2020-06-04,"Alberta",15,7091,1,146,6611,275524
2020-06-04,"British Columbia",6,2627,0,166,2265,151458
2020-06-04,"Manitoba",0,298,0,7,284,46701
2020-06-04,"New Brunswick",1,136,1,1,120,32299
2020-06-04,"Newfoundland and Labrador",0,261,0,3,256,12819
2020-06-04,"Nova Scotia",0,1058,1,61,994,44969
2020-06-04,"Nunavut",0,0,0,0,0,1112
2020-06-04,"NorthWest",0,5,0,0,5,2269
2020-06-04,"Ontario",343,30889,45,2417,23208,786323
2020-06-04,"Prince Edward Island",0,27,0,0,27,7018
2020-06-04,"Quebec",259,52141,91,4885,17336,463267
2020-06-04,"Repatriated",0,13,0,0,13,0
2020-06-04,"Saskatchewan",1,647,0,11,608,45036
2020-06-04,"Yukon",0,11,0,0,11,1201
2020-06-05,"Alberta",7,7098,0,146,6624,281979
2020-06-05,"British Columbia",1,2628,1,167,2272,153359
2020-06-05,"Manitoba",2,300,0,7,284,47372
2020-06-05,"New Brunswick",0,136,0,1,121,32954
2020-06-05,"Newfoundland and Labrador",0,261,0,3,256,12952
2020-06-05,"Nova Scotia",0,1058,0,61,994,45535
2020-06-05,"Nunavut",0,0,0,0,0,1145
2020-06-05,"NorthWest",0,5,0,0,5,2283
2020-06-05,"Ontario",416,31305,10,2427,23583,809053
2020-06-05,"Prince Edward Island",0,27,0,0,27,7239
2020-06-05,"Quebec",255,52396,50,4935,17764,470857
2020-06-05,"Repatriated",0,13,0,0,13,0
2020-06-05,"Saskatchewan",1,648,0,11,611,45623
2020-06-05,"Yukon",0,11,0,0,11,1201
2020-06-06,"Alberta",40,7138,0,146,6656,287671
2020-06-06,"British Columbia",0,2628,0,167,2272,153359
2020-06-06,"Manitoba",0,300,0,7,284,47372
2020-06-06,"New Brunswick",0,136,0,1,121,33335
2020-06-06,"Newfoundland and Labrador",0,261,0,3,256,13222
2020-06-06,"Nova Scotia",0,1058,0,61,994,46152
2020-06-06,"Nunavut",0,0,0,0,0,1145
2020-06-06,"NorthWest",0,5,0,0,5,2283
2020-06-06,"Ontario",251,31556,37,2464,23947,832158
2020-06-06,"Prince Edward Island",0,27,0,0,27,7239
2020-06-06,"Quebec",227,52623,35,4970,18412,477735
2020-06-06,"Repatriated",0,13,0,0,13,0
2020-06-06,"Saskatchewan",1,649,0,11,611,46118
2020-06-06,"Yukon",0,11,0,0,11,1201
2020-06-07,"Alberta",0,7138,0,146,6656,287671
2020-06-07,"British Columbia",0,2628,0,167,2272,153359
2020-06-07,"Manitoba",0,300,0,7,284,47372
2020-06-07,"New Brunswick",1,137,0,1,121,33716
2020-06-07,"Newfoundland and Labrador",0,261,0,3,256,13335
2020-06-07,"Nova Scotia",1,1059,0,61,994,46525
2020-06-07,"Nunavut",0,0,0,0,0,1145
2020-06-07,"NorthWest",0,5,0,0,5,2283
2020-06-07,"Ontario",473,32029,19,2483,24252,851532
2020-06-07,"Prince Edward Island",0,27,0,0,27,7239
2020-06-07,"Quebec",225,52848,8,4978,18714,484970
2020-06-07,"Repatriated",0,13,0,0,13,0
2020-06-07,"Saskatchewan",0,649,0,11,623,46556
2020-06-07,"Yukon",0,11,0,0,11,1201
2020-06-08,"Alberta",64,7202,2,148,6698,298696
2020-06-08,"British Columbia",28,2656,0,167,2309,158040
2020-06-08,"Manitoba",0,300,0,7,284,49591
2020-06-08,"New Brunswick",9,146,0,1,121,34400
2020-06-08,"Newfoundland and Labrador",0,261,0,3,256,13449
2020-06-08,"Nova Scotia",0,1059,0,61,994,46525
2020-06-08,"Nunavut",0,0,0,0,0,1166
2020-06-08,"NorthWest",0,5,0,0,5,2322
2020-06-08,"Ontario",312,32341,23,2506,24492,866889
2020-06-08,"Prince Edward Island",0,27,0,0,27,7584
2020-06-08,"Quebec",198,53046,6,4984,18994,489875
2020-06-08,"Repatriated",0,13,0,0,13,0
2020-06-08,"Saskatchewan",4,653,2,13,624,47010
2020-06-08,"Yukon",0,11,0,0,11,1214
2020-06-09,"Alberta",27,7229,1,149,6722,303689
2020-06-09,"British Columbia",10,2666,0,167,2319,159995
2020-06-09,"Manitoba",0,300,0,7,285,50088
2020-06-09,"New Brunswick",1,147,0,1,121,34814
2020-06-09,"Newfoundland and Labrador",0,261,0,3,256,13755
2020-06-09,"Nova Scotia",1,1060,1,62,994,46525
2020-06-09,"Nunavut",0,0,0,0,0,1166
2020-06-09,"NorthWest",0,5,0,0,5,2334
2020-06-09,"Ontario",279,32620,12,2518,24829,880398
2020-06-09,"Prince Edward Island",0,27,0,0,27,7900
2020-06-09,"Quebec",139,53185,45,5029,19361,493722
2020-06-09,"Repatriated",0,13,0,0,13,0
2020-06-09,"Saskatchewan",2,655,0,13,624,47247
2020-06-09,"Yukon",0,11,0,0,11,1219
2020-06-10,"Alberta",47,7276,0,149,6754,310271
2020-06-10,"British Columbia",12,2678,0,167,2328,161434
2020-06-10,"Manitoba",0,300,0,7,285,50726
2020-06-10,"New Brunswick",4,151,0,1,121,35263
2020-06-10,"Newfoundland and Labrador",0,261,0,3,256,13892
2020-06-10,"Nova Scotia",1,1061,0,62,994,47729
2020-06-10,"Nunavut",0,0,0,0,0,1166
2020-06-10,"NorthWest",0,5,0,0,5,2344
2020-06-10,"Ontario",259,32879,7,2525,25380,900339
2020-06-10,"Prince Edward Island",0,27,0,0,27,7900
2020-06-10,"Quebec",156,53341,52,5081,19841,498548
2020-06-10,"Repatriated",0,13,0,0,13,0
2020-06-10,"Saskatchewan",2,657,0,13,624,47730
2020-06-10,"Yukon",0,11,0,0,11,1228
2020-06-11,"Alberta",40,7316,0,149,6788,317402
2020-06-11,"British Columbia",14,2692,0,167,2344,163356
2020-06-11,"Manitoba",0,300,0,7,286,51460
2020-06-11,"New Brunswick",2,153,0,1,123,35753
2020-06-11,"Newfoundland and Labrador",0,261,0,3,256,14117
2020-06-11,"Nova Scotia",0,1061,0,62,995,48206
2020-06-11,"Nunavut",0,0,0,0,0,1197
2020-06-11,"NorthWest",0,5,0,0,5,2364
2020-06-11,"Ontario",237,33116,17,2542,25885,924680
2020-06-11,"Prince Edward Island",0,27,0,0,27,8230
2020-06-11,"Quebec",144,53485,24,5105,20299,504054
2020-06-11,"Repatriated",0,13,0,0,13,0
2020-06-11,"Saskatchewan",2,659,0,13,626,48356
2020-06-11,"Yukon",0,11,0,0,11,1232
2020-06-12,"Alberta",30,7346,0,149,6811,325148
2020-06-12,"British Columbia",16,2708,1,168,2354,165256
2020-06-12,"Manitoba",1,301,0,7,289,52255
2020-06-12,"New Brunswick",1,154,0,1,125,36125
2020-06-12,"Newfoundland and Labrador",0,261,0,3,256,14256
2020-06-12,"Nova Scotia",0,1061,0,62,995,48787
2020-06-12,"Nunavut",0,0,0,0,0,1197
2020-06-12,"NorthWest",0,5,0,0,5,2377
2020-06-12,"Ontario",212,33328,10,2552,26187,953015
2020-06-12,"Prince Edward Island",0,27,0,0,27,8353
2020-06-12,"Quebec",181,53666,43,5148,20823,509450
2020-06-12,"Repatriated",0,13,0,0,13,0
2020-06-12,"Saskatchewan",3,662,0,13,627,48904
2020-06-12,"Yukon",0,11,0,0,11,1235
2020-06-13,"Alberta",37,7383,1,150,6830,331938
2020-06-13,"British Columbia",0,2708,0,168,2354,165256
2020-06-13,"Manitoba",2,303,0,7,289,52255
2020-06-13,"New Brunswick",3,157,1,2,126,36605
2020-06-13,"Newfoundland and Labrador",0,261,0,3,256,14499
2020-06-13,"Nova Scotia",0,1061,0,62,996,49445
2020-06-13,"Nunavut",0,0,0,0,0,1197
2020-06-13,"NorthWest",0,5,0,0,5,2377
2020-06-13,"Ontario",246,33574,10,2562,26538,980471
2020-06-13,"Prince Edward Island",0,27,0,0,27,8353
2020-06-13,"Quebec",158,53824,47,5195,21281,514866
2020-06-13,"Repatriated",0,13,0,0,13,0
2020-06-13,"Saskatchewan",1,663,0,13,627,49412
2020-06-13,"Yukon",0,11,0,0,11,1235
2020-06-14,"Alberta",50,7433,0,150,6861,339849
2020-06-14,"British Columbia",0,2708,0,168,2354,166933
2020-06-14,"Manitoba",1,304,0,7,289,52255
2020-06-14,"New Brunswick",0,157,0,2,129,37072
2020-06-14,"Newfoundland and Labrador",0,261,0,3,256,14592
2020-06-14,"Nova Scotia",0,1061,0,62,996,49847
2020-06-14,"Nunavut",0,0,0,0,0,1197
2020-06-14,"NorthWest",0,5,0,0,5,2377
2020-06-14,"Ontario",175,33749,8,2570,26961,1003749
2020-06-14,"Prince Edward Island",0,27,0,0,27,8353
2020-06-14,"Quebec",128,53952,27,5222,21742,520871
2020-06-14,"Repatriated",0,13,0,0,13,0
2020-06-14,"Saskatchewan",1,664,0,13,628,49843
2020-06-14,"Yukon",0,11,0,0,11,1235
2020-06-15,"Alberta",14,7447,1,151,6862,343311
2020-06-15,"British Columbia",36,2744,0,168,2395,168248
2020-06-15,"Manitoba",0,304,0,7,292,54381
2020-06-15,"New Brunswick",3,160,0,2,129,37509
2020-06-15,"Newfoundland and Labrador",0,261,0,3,257,14717
2020-06-15,"Nova Scotia",0,1061,0,62,996,50161
2020-06-15,"Nunavut",0,0,0,0,0,1239
2020-06-15,"NorthWest",0,5,0,0,5,2377
2020-06-15,"Ontario",207,33956,9,2579,27213,1025500
2020-06-15,"Prince Edward Island",0,27,0,0,27,9002
2020-06-15,"Quebec",101,54053,20,5242,22213,524977
2020-06-15,"Repatriated",0,13,0,0,13,0
2020-06-15,"Saskatchewan",16,680,0,13,629,50331
2020-06-15,"Yukon",0,11,0,0,11,1235
2020-06-16,"Alberta",35,7482,0,151,6882,349836
2020-06-16,"British Columbia",11,2755,0,168,2416,169717
2020-06-16,"Manitoba",0,304,0,7,292,54614
2020-06-16,"New Brunswick",3,163,0,2,131,37843
2020-06-16,"Newfoundland and Labrador",0,261,0,3,257,14921
2020-06-16,"Nova Scotia",0,1061,0,62,997,50459
2020-06-16,"Nunavut",0,0,0,0,0,1239
2020-06-16,"NorthWest",0,5,0,0,5,2435
2020-06-16,"Ontario",190,34146,14,2593,27431,1047224
2020-06-16,"Prince Edward Island",0,27,0,0,27,9002
2020-06-16,"Quebec",93,54146,27,5269,22350,528243
2020-06-16,"Repatriated",0,13,0,0,13,0
2020-06-16,"Saskatchewan",0,680,0,13,631,50728
2020-06-16,"Yukon",0,11,0,0,11,1243
2020-06-17,"Alberta",48,7530,0,151,6893,356818
2020-06-17,"British Columbia",19,2774,0,168,2422,171583
2020-06-17,"Manitoba",2,306,0,7,293,55097
2020-06-17,"New Brunswick",0,163,0,2,133,38714
2020-06-17,"Newfoundland and Labrador",0,261,0,3,257,15143
